feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.011905937,0.09526712,0.008839313,0.008284688,0.026355088,0.0590271,0.0,0.0,0.0,0.0,0.027314369,0.0,0.032420363,0.06233071,0.0,0.0029255645,0.03504394,0.005284135,0.03189379,0.0,0.0,0.0,0.008740454,0.0,0.0,0.011700808,0.035195764,0.04066575,0.0,0.0,0.0,0.035920713,0.012725542,0.0,0.04047333,0.0,0.03535741,0.045923054,0.0,0.034490734,0.014780948,0.0,0.0,0.0,0.0,0.06588666,0.034397792,0.029976757,0.07423449,0.0,0.0,0.0,0.015187257,0.022181045,0.049252246,0.0,0.003899784,0.0,0.04028253,0.048453152,0.054226317,0.0,0.06719821,0.0
0.014183546,0.099179074,0.005642104,0.014396397,0.026072001,0.06473236,0.0,0.0,0.0,0.0,0.019571502,0.0,0.032896042,0.04810457,0.0,0.0053722886,0.030632475,0.014540842,0.037310667,0.0,0.0,0.0,0.007407809,0.0,0.0,0.0094143255,0.024809077,0.046284538,0.0,0.0,0.0,0.052058563,0.006851926,0.0,0.04360828,0.0,0.028715331,0.05078841,0.0,0.042679705,0.018942267,0.0,0.0,0.0,0.0012347826,0.06590834,0.044487137,0.014345488,0.06729548,0.0,0.0,0.0,0.01121388,0.019649062,0.044227425,0.0,0.0061382097,0.0,0.04305976,0.05142121,0.05169559,0.0,0.059107926,0.0
0.011905937,0.09526712,0.008839313,0.008284688,0.026355088,0.0590271,0.0,0.0,0.0,0.0,0.027314369,0.0,0.032420363,0.06233071,0.0,0.0029255645,0.03504394,0.005284135,0.03189379,0.0,0.0,0.0,0.008740454,0.0,0.0,0.011700808,0.035195764,0.04066575,0.0,0.0,0.0,0.035920713,0.012725542,0.0,0.04047333,0.0,0.03535741,0.045923054,0.0,0.034490734,0.014780948,0.0,0.0,0.0,0.0,0.06588666,0.034397792,0.029976757,0.07423449,0.0,0.0,0.0,0.015187257,0.022181045,0.049252246,0.0,0.003899784,0.0,0.04028253,0.048453152,0.054226317,0.0,0.06719821,0.0
0.016204918,0.09952552,0.0024931964,0.014732627,0.02665269,0.06577288,0.0,0.0,0.0,0.0,0.017254492,0.0,0.035678636,0.050305456,0.0,0.0058661783,0.027876172,0.013799602,0.038605075,0.0,0.0,0.0,0.009374164,0.0,0.0,0.010081042,0.021885375,0.046723403,0.0,0.0,0.0,0.0499619,0.0056936783,0.0,0.043362882,0.0,0.0277031,0.050995816,0.0,0.042655826,0.017483726,0.0,0.0,0.0,0.0014038822,0.06324701,0.045188684,0.01587886,0.06820798,0.0,0.0,0.0,0.009274006,0.019516475,0.043967973,0.0,0.0057458454,0.0,0.044581022,0.054275185,0.05241935,0.0,0.06284339,0.0
0.011074578,0.095674984,0.009776757,0.009153061,0.026627893,0.057443682,0.0,0.0,0.0,0.0,0.027365744,0.0,0.032595776,0.06247888,0.0,0.0013901109,0.03645775,0.004191948,0.033253763,0.0,0.0,0.0,0.0071249614,0.0,0.0,0.012681203,0.03605101,0.03917232,0.0,0.0,0.0,0.036579322,0.014138502,0.0,0.04134663,0.0,0.036207005,0.04671988,0.0,0.035217725,0.015670368,0.0,0.0,0.0,0.0,0.065080345,0.035719253,0.028925207,0.07368149,0.0,0.0,0.0,0.016254554,0.02192219,0.04850268,0.0,0.004170669,0.0,0.038811166,0.048487175,0.052946635,0.0,0.06713882,0.0
0.016204918,0.09952552,0.0024931964,0.014732627,0.02665269,0.06577288,0.0,0.0,0.0,0.0,0.017254492,0.0,0.035678636,0.050305456,0.0,0.0058661783,0.027876172,0.013799602,0.038605075,0.0,0.0,0.0,0.009374164,0.0,0.0,0.010081042,0.021885375,0.046723403,0.0,0.0,0.0,0.0499619,0.0056936783,0.0,0.043362882,0.0,0.0277031,0.050995816,0.0,0.042655826,0.017483726,0.0,0.0,0.0,0.0014038822,0.06324701,0.045188684,0.01587886,0.06820798,0.0,0.0,0.0,0.009274006,0.019516475,0.043967973,0.0,0.0057458454,0.0,0.044581022,0.054275185,0.05241935,0.0,0.06284339,0.0
0.011074578,0.095674984,0.009776757,0.009153061,0.026627893,0.057443682,0.0,0.0,0.0,0.0,0.027365744,0.0,0.032595776,0.06247888,0.0,0.0013901109,0.03645775,0.004191948,0.033253763,0.0,0.0,0.0,0.0071249614,0.0,0.0,0.012681203,0.03605101,0.03917232,0.0,0.0,0.0,0.036579322,0.014138502,0.0,0.04134663,0.0,0.036207005,0.04671988,0.0,0.035217725,0.015670368,0.0,0.0,0.0,0.0,0.065080345,0.035719253,0.028925207,0.07368149,0.0,0.0,0.0,0.016254554,0.02192219,0.04850268,0.0,0.004170669,0.0,0.038811166,0.048487175,0.052946635,0.0,0.06713882,0.0
0.015678026,0.0992732,0.0031026118,0.013874056,0.026924605,0.066191465,0.0,0.0,0.0,0.0,0.018616213,0.0,0.03479104,0.050731026,0.0,0.0063406643,0.028550807,0.0144213075,0.03821484,0.0,0.0,0.0,0.008524466,0.0,0.0,0.009802894,0.021938838,0.04726281,0.0,0.0,0.0,0.0495737,0.005916416,0.0,0.04277316,0.0,0.027428836,0.05122889,0.0,0.04192618,0.01779543,0.0,0.0,0.0,0.0004913672,0.06436303,0.044974804,0.015758837,0.06844582,0.0,0.0,0.0,0.009349933,0.01965113,0.043884695,0.0,0.005550775,0.0,0.04503517,0.053135023,0.052163128,0.0,0.062396735,0.0
0.011441533,0.095058985,0.009205269,0.009102656,0.027034165,0.058894183,0.0,0.0,0.0,0.0,0.02720095,0.0,0.032600153,0.062346872,0.0,0.002001584,0.03571502,0.0036222916,0.032959882,0.0,0.0,0.0,0.006954433,0.0,0.0,0.0124652125,0.03525808,0.04020144,0.0,0.0,0.0,0.03679967,0.012928038,0.0,0.041445993,0.0,0.035979886,0.046510585,0.0,0.036072087,0.01621708,0.0,0.0,0.0,0.0,0.06507571,0.036441285,0.028883172,0.07342194,0.0,0.0,0.0,0.015525067,0.021369202,0.048533108,0.0,0.0047484036,0.0,0.0385422,0.04908558,0.053530823,0.0,0.06650119,0.0
0.015678026,0.0992732,0.0031026118,0.013874056,0.026924605,0.066191465,0.0,0.0,0.0,0.0,0.018616213,0.0,0.03479104,0.050731026,0.0,0.0063406643,0.028550807,0.0144213075,0.03821484,0.0,0.0,0.0,0.008524466,0.0,0.0,0.009802894,0.021938838,0.04726281,0.0,0.0,0.0,0.0495737,0.005916416,0.0,0.04277316,0.0,0.027428836,0.05122889,0.0,0.04192618,0.01779543,0.0,0.0,0.0,0.0004913672,0.06436303,0.044974804,0.015758837,0.06844582,0.0,0.0,0.0,0.009349933,0.01965113,0.043884695,0.0,0.005550775,0.0,0.04503517,0.053135023,0.052163128,0.0,0.062396735,0.0
0.011441533,0.095058985,0.009205269,0.009102656,0.027034165,0.058894183,0.0,0.0,0.0,0.0,0.02720095,0.0,0.032600153,0.062346872,0.0,0.002001584,0.03571502,0.0036222916,0.032959882,0.0,0.0,0.0,0.006954433,0.0,0.0,0.0124652125,0.03525808,0.04020144,0.0,0.0,0.0,0.03679967,0.012928038,0.0,0.041445993,0.0,0.035979886,0.046510585,0.0,0.036072087,0.01621708,0.0,0.0,0.0,0.0,0.06507571,0.036441285,0.028883172,0.07342194,0.0,0.0,0.0,0.015525067,0.021369202,0.048533108,0.0,0.0047484036,0.0,0.0385422,0.04908558,0.053530823,0.0,0.06650119,0.0
0.016937703,0.09881225,0.0026334522,0.013315465,0.026226051,0.0662631,0.0,0.0,0.0,0.0,0.017392917,0.0,0.033917107,0.053448245,0.0,0.004992975,0.028208418,0.01529992,0.037804954,0.0,0.0,0.0,0.010834929,0.0,0.0,0.009716122,0.021015758,0.045910876,0.0,0.0,0.0,0.04907185,0.0061881426,0.0,0.042082816,0.0,0.026840681,0.049208544,0.0,0.043053683,0.01840761,0.0,0.0,0.0,0.0002830238,0.062190797,0.045844775,0.014796545,0.06865865,0.0,0.0,0.0,0.007478373,0.020315725,0.042823408,0.0,0.007422869,0.0,0.04661904,0.0548041,0.05331894,0.0,0.06285307,0.0
0.013749902,0.09550504,0.008954547,0.009506469,0.027220877,0.060092997,0.0,0.0,0.0,0.0,0.028562745,0.0,0.03240863,0.06308297,0.0,0.003463728,0.03431528,0.004635928,0.03187655,0.0,0.0,0.0,0.009117572,0.0,0.0,0.012893263,0.035349127,0.039807,0.0,0.0,0.0,0.036553714,0.012935521,0.0,0.040454365,0.0,0.03589475,0.045520015,0.0,0.03667679,0.014849388,0.0,0.0,0.0,0.0,0.06542558,0.034950748,0.030111998,0.074175015,0.0,0.0,0.0,0.014693568,0.021598235,0.049231056,0.0,0.004692713,0.0,0.040832337,0.049011584,0.055009484,0.0,0.06728657,0.0
0.016937703,0.09881225,0.0026334522,0.013315465,0.026226051,0.0662631,0.0,0.0,0.0,0.0,0.017392917,0.0,0.033917107,0.053448245,0.0,0.004992975,0.028208418,0.01529992,0.037804954,0.0,0.0,0.0,0.010834929,0.0,0.0,0.009716122,0.021015758,0.045910876,0.0,0.0,0.0,0.04907185,0.0061881426,0.0,0.042082816,0.0,0.026840681,0.049208544,0.0,0.043053683,0.01840761,0.0,0.0,0.0,0.0002830238,0.062190797,0.045844775,0.014796545,0.06865865,0.0,0.0,0.0,0.007478373,0.020315725,0.042823408,0.0,0.007422869,0.0,0.04661904,0.0548041,0.05331894,0.0,0.06285307,0.0
0.013749902,0.09550504,0.008954547,0.009506469,0.027220877,0.060092997,0.0,0.0,0.0,0.0,0.028562745,0.0,0.03240863,0.06308297,0.0,0.003463728,0.03431528,0.004635928,0.03187655,0.0,0.0,0.0,0.009117572,0.0,0.0,0.012893263,0.035349127,0.039807,0.0,0.0,0.0,0.036553714,0.012935521,0.0,0.040454365,0.0,0.03589475,0.045520015,0.0,0.03667679,0.014849388,0.0,0.0,0.0,0.0,0.06542558,0.034950748,0.030111998,0.074175015,0.0,0.0,0.0,0.014693568,0.021598235,0.049231056,0.0,0.004692713,0.0,0.040832337,0.049011584,0.055009484,0.0,0.06728657,0.0
0.014207794,0.09820482,0.0033112,0.014972962,0.025923176,0.06493228,0.0,0.0,0.0,0.0,0.016583338,0.0,0.0338203,0.05153839,0.0,0.0054745167,0.028425645,0.01729964,0.038987745,0.0,0.0,0.0,0.008277166,0.0,0.0,0.009688634,0.02220321,0.046771493,0.0,0.0,0.0,0.051482704,0.0070948494,0.0,0.041997507,0.0,0.027213588,0.047417074,0.0,0.04347779,0.01775062,0.0,0.0,0.0,0.0,0.061476357,0.045599837,0.012950218,0.06779127,0.0,0.0,0.0,0.008881208,0.021177324,0.041157246,0.0,0.004005791,0.0,0.047353555,0.05074715,0.05517738,0.0,0.062607504,0.0
0.013570391,0.09576203,0.009031224,0.011132025,0.027108802,0.05941967,0.0,0.0,0.0,0.0,0.027726162,0.0,0.032218013,0.06292788,0.0,0.0022324,0.034156997,0.0041493014,0.03323442,0.0,0.0,0.0,0.008129357,0.0,0.0,0.012772546,0.03456114,0.03975129,0.0,0.0,0.0,0.037693236,0.013637418,0.0,0.041924767,0.0,0.036327407,0.04737579,0.0,0.03704344,0.01617859,0.0,0.0,0.0,0.0,0.065495044,0.036557063,0.029148972,0.07362065,0.0,0.0,0.0,0.015337366,0.020757806,0.048226956,0.0,0.004361513,0.0,0.039325215,0.048648708,0.053973634,0.0,0.06775711,0.0
0.014207794,0.09820482,0.0033112,0.014972962,0.025923176,0.06493228,0.0,0.0,0.0,0.0,0.016583338,0.0,0.0338203,0.05153839,0.0,0.0054745167,0.028425645,0.01729964,0.038987745,0.0,0.0,0.0,0.008277166,0.0,0.0,0.009688634,0.02220321,0.046771493,0.0,0.0,0.0,0.051482704,0.0070948494,0.0,0.041997507,0.0,0.027213588,0.047417074,0.0,0.04347779,0.01775062,0.0,0.0,0.0,0.0,0.061476357,0.045599837,0.012950218,0.06779127,0.0,0.0,0.0,0.008881208,0.021177324,0.041157246,0.0,0.004005791,0.0,0.047353555,0.05074715,0.05517738,0.0,0.062607504,0.0
0.013570391,0.09576203,0.009031224,0.011132025,0.027108802,0.05941967,0.0,0.0,0.0,0.0,0.027726162,0.0,0.032218013,0.06292788,0.0,0.0022324,0.034156997,0.0041493014,0.03323442,0.0,0.0,0.0,0.008129357,0.0,0.0,0.012772546,0.03456114,0.03975129,0.0,0.0,0.0,0.037693236,0.013637418,0.0,0.041924767,0.0,0.036327407,0.04737579,0.0,0.03704344,0.01617859,0.0,0.0,0.0,0.0,0.065495044,0.036557063,0.029148972,0.07362065,0.0,0.0,0.0,0.015337366,0.020757806,0.048226956,0.0,0.004361513,0.0,0.039325215,0.048648708,0.053973634,0.0,0.06775711,0.0
